comment,label
"Cái gì cũng đú trend, lố bịch vl",toxic
"Tạo nghiệp dữ vậy má",toxic
"Rảnh háng quá à?",toxic
"Nói chuyện như đấm vào tai",toxic
"Dốt mà tỏ ra nguy hiểm vl",toxic
"Nói chuyện thiếu i-ốt lắm luôn",toxic
"Cút mẹ mày đi",toxic
"Xàm xí đú quá mức chịu đựng",toxic
"Dẹp mẹ cái bài đăng đi",toxic
"Đứa như mày thì auto block",toxic
"Tưởng deep ai ngờ đ** liên quan",toxic
"Chuyên gia đạo lý mạng xã hội",toxic
"Khóc thuê giùm ai vãi?",toxic
"Rảnh như l*n",toxic
"Biết gì mà sủa nhiều thế?",toxic
"Mày sống lỗi vl",toxic
"Nhìn mặt thôi là muốn đấm",toxic
"Lũ content rác đầy trên mạng",toxic
"Mày nên đi học lại lớp 1",toxic
"Loại ngu này nên bị report",toxic
"Chưa thấy ai nhục như mày",toxic
"Tưởng giỏi hóa ra giẻ rách",toxic
"Sống không biết nhục à?",toxic
"Nghe nói chuyện là thấy ngu",toxic
"Tư duy như bùn",toxic
"Xàm l*n mà tưởng chất",toxic
"Mạng xã hội đâu phải cái thùng rác nhà mày",toxic
"Tạo nghiệp dữ thần",toxic
"Nói chuyện chả có tí muối nào",toxic
"Phèn vl",toxic
"Bớt gào thét lại đi",toxic
"Tưởng hài mà như hề",toxic
"Nghĩ là ai mà phát ngôn vậy?",toxic
"Lên mạng làm trò hề à?",toxic
"Đúng là loại câu view rẻ tiền",toxic
"Không ai quan tâm mày đâu đừng ảo tưởng",toxic
"Tưởng cool ai ngờ cl",toxic
"Mày xứng đáng bị ăn chửi",toxic
"Thấy tên mày là auto lướt",toxic
"Nên câm mồm và biến khỏi đây",toxic
"Rác content lại xuất hiện",toxic
"Đăng gì như cứt vậy?",toxic
"Đừng làm mất oxy nữa",toxic
"Ngu mà còn làm lố",toxic
"Mất dạy level max",toxic
"Vãi cả trí tuệ",toxic
"Cái loại này cấm cho lên sóng",toxic
"Nói chuyện như người rừng",toxic
"Đăng xàm cho vui à?",toxic
"Nhìn thôi đã thấy rẻ tiền",toxic
"Cái này cũng đòi viral?",toxic
"Rồi ai care?",toxic
"Nghe mày nói là thấy tụt mood",toxic
"Lắm chuyện như đàn bà",toxic
"Ngu học thì đừng lên tiếng",toxic
"Thấy óc chó chưa?",toxic
"Loại như mày đáng bị cạch mặt",toxic
"Cứ tưởng deep, ai ngờ dở hơi",toxic
"Mày có não không đấy?",toxic
"Tưởng thông minh hóa ra thần kinh",toxic
"Cái thể loại xàm xí lắm rồi",toxic
"Nói chuyện mất dạy vl",toxic
"Rảnh lắm mới xem xong clip mày",toxic
"Làm màu lòi cả bản chất",toxic
"Rồi tính sao với cái độ dốt này?",toxic
"Mạng xã hội mà toàn rác thế này thì vỡ mồm",toxic
"Thể loại này đừng cho ai biết là người Việt",toxic
"Không có gì hay ho ngoài khẩu nghiệp",toxic
"Lười biếng mà còn bày đặt",toxic
"Không biết xấu hổ là gì à?",toxic
"Mấy đứa như mày làm nhục cộng đồng",toxic
"Khóc thuê thì khóc cho trọn vai đi",toxic
"Gào thét như đứa mất não",toxic
"Nghe giọng mày là biết tào lao rồi",toxic
"Đến thở cũng thấy giả trân",toxic
"Mày nên biến khỏi internet",toxic
"Tự tin thái quá rồi đấy",toxic
"Ngu lâu khó đào tạo",toxic
"Nghe là biết loại chưa dậy thì",toxic
"Content này nên xoá đi cho sạch mạng",toxic
"Đúng kiểu sống lỗi mà không biết",toxic
"Câu view mà tưởng mình nổi tiếng",toxic
"Tưởng làm được trò gì ai ngờ nhục mặt",toxic
Nếu dùng đinh đã không tồn tại đến ngày nay.,non_toxic
Cảm ơn vì 1 bài viết quá chất lượng,non_toxic
"Những ai cho rằng người điều khiển cuộc tranh luận đã thiên vị ông Joe thì rõ ràng chẳng biết luật chơi của cuộc tranh luận mà hai bên đã đồng ý đó là mỗi bên có 2 phút để trình bày trước quốc dân những chính sách cụ thể sẽ mang lại lợi ích cho đất nước nếu được bầu. Nếu bạn biết tiếng Anh thì ai cũng thấy Trump chơi trò cả vú lấp miệng em để không cho Joe trình bày. Mặc dầu Joe có bị tật nói cà lăm từ lúc bé nhưng Joe đã vượt qua và Joe có một quá trình và khả năng trình bày ràng rành mạch có sức thuyết phuc cao. Mặc dầu Joe đã lớn tuổi và không con sắc bén như trước nhưng tôi tin Joe la người lương thiện có đầy đủ khả năng cùng ban tham mưu của ông sẽ lèo lai con thuyền quốc gia Hoa Kỳ qua các cơn giông tố, không thùng rỗng thùng kêu to như Trump. Là một cử tri ở Hoa Kỳ 36 năm, tôi tin phiếu bầu của tôi và những cử tri trí thức khác sẽ loại bỏ Donald Trump vào ngày 3/11 nầy.",non_toxic
"Dã man quá, mất hết nhân tính rồi. Xin chia buồn cùng gia đình nạn nhân.",toxic
"Tôi cũng đã từng chỉ nặng 45 46kg triền miên gần 10 năm, sau hơn 2 năm tập gym giờ đã đc 60kg. Tự tin hơn rất nhiều, đây là 1 môm thể thao cải thiện vẻ ngoài rất tốt.",non_toxic
Thuỳ Dung đẹp sx,non_toxic
"""Dragon Soul"" gì chứ, gọi là ""Tucson Soul"" mới đúng. Đến chán với xe TQ, hết thời nhái xe sang rồi đến giờ lại nhái xe bình dân, hãng xe thì lắm tiền sao không đầu tư tiền bạc vẽ ra thiết kế đặc trưng của hãng mình như Vinfast, nhìn không lẫn vào đâu được. Tiết kiệm làm gì vài đồng mà đi cop thiết kế của hãng xe khác không vậy.",toxic
Ngoài clb HN thấy chuyên nghiệp. Phần còn lại thấy như giải bóng đá phố huyện.,non_toxic
Mấy ae cứ chê bai hoài Basa cũng khớ khớ hơn schalke rồi đó. :'),non_toxic
"Bóng đá cũng chỉ một môn thể thao giải trí thôi mà thấy anh em còm men so sánh Cr7 M10 gắt quá. Cái đó các nhà báo, chuyên gia làm tốt hơn. Chúng ta hãy tận hưởng thôi.Tuy nhiên thì các chuyên gia thường so sánh Cr7 với M10, nhưng lại lấy Messi để so sánh với các huyền thoại thì chúng ta nên ngầm hiểu là Messi ở tầm nào rồi.",non_toxic
"1. Mới tiêm 7/9 đến 16 lại tiêm, có gần quá không?2. Vaccin có bị gì không ?3. Bỏ một ngày tiêm phòng mà lo cho con sao lại đem gởi sớm thế, cơ sở này thế nào ?4. Phản ứng của tiêm phòng không nhất thiết phải 30 phút, vì tùy theo thể trạng của các bé có thể cả ngày mới phản ứng thuốc...5. Buồn !!!!!",non_toxic
Accent bạn ạ. Hạng b chất lượng hàn nhật thời điểm này là như nhau. Cố thêm vài chục. Vios cũng ngon nhưng khổ nỗi vỏ tole mỏng như lá lúa hơi tiếc,non_toxic
"Kính chúc Tổng Thống Trump mau bình phục, đắc cử nhiệm kỳ 2 .",non_toxic
Không bán vàng chị ơi. Vàng tăng trong 3 năm tới sẽ gấp đôi tài sản. Sau 3 năm nữa bán là ok.,non_toxic
Nhiều khi mình vô tpHCM đến mấy ngā tư muốn quẹo mà nhiều chỗ rất khó thấy tên đường góp phần nguy hiểm cho lái xe nhất là xe hơi vì lượng xe máy tp rất đông nên xe hơi muốn quẹo phải quan sát nhiều thứ như vậy rất nguy hiểm .,non_toxic
"Mục đích của Bảo Hiểm là bảo vệ.Mỗi năm bạn trích 10-20% thu nhập ra để mua Bảo Hiểm Thì:Nếu mai mốt không may: Bạn ốm- bệnh tật thì gói bảo hiểm bạn mua có tích hợp sản phẩm bổ trợ như Bảo Lãnh- Thanh Toán Viện Phí, Trợ cấp y tế do phải nằm viện bị mất thu nhập...Thì Cty Bảo Hiểm sẽ thanh toán thay cho bạn, và trả cho bạn mỗi ngày nằm viện 1 số tiền nhất định do bạn bị mất thu nhập vì phải nằm viện...Và bạn vẫn giữ được và bạn vẫn giữ được số thu nhập 80-90% của năm đó.- Trường hợp rủi ra liên quan đến Sinh Mạng : Nếu ... thì từ số tiền nhỏ hàng năm 10-20% thu nhập mà bạn mua BH đó thì Cty Bh sẽ Thanh toán 1 khoản tương đối thay bạn báo hiếu cho cha- mẹ, những người thân ở lại vẫn có thể sống tiếp nhờ 1 khoản mà người ra đi để lại.Trường hợp bạn may mắn khỏe mạnh đến 99t; thì sau 15-20 năm bạn có 1 khoản tương đối từ khoản nhỏ bạn tích cóp cộng thêm lãi xuất.Còn về lấy tiền khó khi gặp rủi ro thì : Nếu bạn tuân thủ và hiểu điều khoản trong HĐ BH thì điều đó hoàn toàn không khó để lấy tiền.- Trừ khi bạn trục lợi BH thì bạn lấy tiền rất khó.",non_toxic
"Trận hôm quá hay thật, tiến lên Barca.",non_toxic
Mình ăn duy nhất đồ có màu đen là bánh gai.,non_toxic
"Đến chính gia đình còn không quản lý được việc dùng điện thoai của con em mình thì đừng ném cái trách nhiệm ấy cho giáo viên hay nhà trường, Chính đến người trưởng thành còn không kiểm soát được bản thân trong việc sử dụng điện thoại thì làm sao con trẻ có thể làm được việc đó. Tôi thấy không cho học sinh sử dụng điện thoại là đúng, nếu chúng cần tìm tài liệu sau mỗi giờ học thì có thư viện, có phòng vi tính, giờ trường nào mà chẳng có cái đó, còn trong giờ học thì các em ngồi nghe, tiếp thu, không hiểu có thể ngay tại chỗ hỏi thầy cô. Nếu hợp thức hóa việc sử dụng điện thoại, mỗi khi có sự việc liên quan đến chiếc điện thoại với các em nhỏ thì quả bóng trách nhiệm nghiễm nhiên lăn đến chân các thầy cô, nhà trường và chính quyền. ",non_toxic
Làm sao các cô phản ứng kịp.,non_toxic
trong khi mình thì kiếm 1 bé không ra. thật là đau lòng.,non_toxic
Đây chính xác là nơi cr7 nên đến thể hiện đẳng cấp.,non_toxic
"Cám ơn các anh, cám ơn sự hỗ trợ của người dân! Xem clip thấy hồi hộp quá chỉ lo bên trong xe nó bắn trả.",non_toxic
Bầu trời đỏ do tán xạ ánh sáng này rất giống với bầu trời đỏ của sao Hỏa!,non_toxic
Roland Garros khởi tranhGặp thời tiết lạnh khó khăn quá chừngNadal thần tượng của mìnhBảo vệ ngôi báu thiệt tình khó đây!,non_toxic
Mình tập vầy:- Đi bộ 2p- chạy 5p- đi bộ 2pxong là hết xí quách!,non_toxic
"Cảnh báo ầm ầm thế mà vẫn có người ăn, sợ thật",non_toxic
"Tôi không ủng hộ việc đình chỉ học hay đuổi học. Khi các em đang hư hoặc làm sai mà lại đuổi học hoặc đình chỉ thì đây là hành động gây phản tác dụng, vừa không có tính giáo huấn, lấy mất nền tảng giáo dục, đưa các em đi về hướng sai, lại tạo cảm giác tự ty, nước chảy bèo trôi, khi ấy các em sẽ mặc định là mình hư , mình sai, bị đuổi học rồi nên đằng nào cũng vậy. Tạo một tâm lý tiêu cực, bất cần, khiến các em khó quay đầu Gây ra hệ quả xấu cho bản thân học sinh đó và xã hội.Vậy thay vì đình chỉ học, đuổi học, nên cho các em đi lao động công ích, đi điều trị tâm lý, tham gia giúp đỡ tổ chức các hoạt động xã hội, hoạt động từ thiện....v..v tuỳ mức độ vi phạm để lựa chọn hình thức cho phù hợp.",non_toxic
Cầu mong ông sớm khỏe mạnh,non_toxic
Đồng ý với phương án 10 ngày điều chỉnh 1 lần.,non_toxic
Nỗ lực tuyệt vọng chẳng thể níu kéo cuộc tình khi nàng đã quyết ra đi cùng người tình mới...,non_toxic
Con ruột mình sinh ra mà vẫn chưa đc vầy...thật ngưỡng mộ anh Cường,non_toxic
"Haizzz... Lái xe kiểu gì vậy trời??? :@ Nhìn cái đầu xe 4W mà nát bét như thế, dù chỉ đụng xe 2 bánh, là hiểu rồi đó! :o Đề nghị thâu bằng lái của tài xế vĩnh viễn luôn đi. :|",toxic
300tr mua đc nhiều xe khác có tiện ích và đông cơ tốt hơn i10. Bản sedan 2018.2019 ngon mới đc 300tr,non_toxic
"Ráng đợi thêm 1 năm tích góp thêm mua con Mazda 2 sedan mà chạy bạn. Chứ lấy mấy con i10, fadi thì giải pháp tức thời mua con m2 bạn còn đi xa đc, thậm chí sau này có bạn gái hoặc vợ con thì gq ra sao.... ở Việt Nam! Mua chiếc xe hơi đã khó mà sự lựa chọn chiếc xe hợp lý còn khó hơn.",non_toxic
"Ồ, vậy mai đây ai mà sớ rớ tới gần học trò, các Cô cứ đấm thẳng mặt cho vừa lòng mấy người.Chứ bất ngờ kiểu này, mà đi kỷ luật Cô thì bó tay. ",toxic
Doanh số các loại đồ uống không cồn tăng thì kèm theo bệnh tật cũng tăng lên nhưng chẳng ai quan tâm đến nên vẫn dùng quá mức.,non_toxic
"Là cha mẹ, ai cũng muốn cho con mình học giỏi, thành công trên con đường học vấn, để có việc làm tốt. Mình cũng vậy, mình thừa nhận mình không phải là thánh để nói rằng mình không bao giờ ép con học giỏi. Lúc trước, khi con học lớp 1, lớp 2 mình cũng muốn con học giỏi, bắt con học đủ thứ. Nhưng sau đó sang định cư ở Châu Âu rồi, tư tưởng mình đã thay đổi, không còn ép con học giỏi, không bắt buộc con học gì nữa. Giờ đây, con đã từng bước trưởng thành, tự chọn hướng đi mà con yêu thích. Mình thấy con vui vẻ với sự lựa chọn đó. Nếu còn ở VN, chắc mình vẫn bị rơi vào vòng xoáy ép con học và làm theo ý mình muốn rồi. Vì môi trường sống mỗi nơi mỗi khác.",non_toxic
Tôi luôn theo dõi các em thi đấu nhưng thua bạc nhược như trận vừa rồi thì chắc chuyển kênh khác.,non_toxic
Hãy giảm nữa và ôm cua vòng ra biển lại đi Noul,non_toxic
Một cách giải quyết vấn đề rất hay. Vừa làm được việc nhà vừa thỏa đam mê và học được bài học kiếm tiền.,non_toxic
"thế nên nếu không phải môi trường y tế thì không nên dùng khẩu trang y tế tràn lan trong đời sống dân sinh, môi trường y tế họ có quy trình xử lý vật tư y tế (khẩu trang y tế, găng tay, bảo hộ, ...), còn đời sống dân sinh thì nên sử dụng khẩu trang vải để không xả thải bừa bãi hoặc có chăng thì còn dễ phân hủy",non_toxic
"Ko nên. Dù để phục vụ học tập thì nên dùng trc và sau h học. Thu thập tài liệu bằng nguồn nào cũng đc nhưng cần làm trc khi vào học. Đã học là chỉ có truyền đạt kiến thức và thảo luận theo tài liệu đã chuẩn bị trc. Việc cho các e dùng đt vài phút tôi đoán là để google là ko hiệu quả. Đâu phải chỉ là tìm kiếm thông tin. Còn phải đọc, sàng lọc, xử lý. Thông tin trên mạng nhiễu loạn ra sao chắc mn hiểu.",non_toxic
"Đề nghị cơ quan chúc năng phải xử lý rất nặng ng này với hành vi ngang nhiên bạo hành trẻ em ,dư luận xã hội rất phẫn nộ về hành vi này ngay trong trường học ,trước mặt các cháu trẻ thơ .Cũng cần xử lý ba cô giáo ở trường này.",non_toxic
Hic...tu vi của con Trê này chéc cũng được 50 năm...chưa kịp thành tinh đã bị thịt...,non_toxic
